TicketKey,File
OPENJPA-1784,openjpa-kernel/src/main/java/org/apache/openjpa/util/ProxyMaps.java
OPENJPA-1787,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/AttachStrategy.java
OPENJPA-1787,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/BrokerImpl.java
OPENJPA-1787,openjpa-kernel/src/main/java/org/apache/openjpa/validation/ValidatingLifecycleEventManager.java
OPENJPA-1788,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/FirebirdDictionary.java
OPENJPA-1790,openjpa-kernel/src/main/java/org/apache/openjpa/util/ProxyConcurrentMaps.java
OPENJPA-1790,openjpa-kernel/src/main/java/org/apache/openjpa/util/ProxyManagerImpl.java
OPENJPA-1793,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/HandlerFieldStrategy.java
OPENJPA-1794,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/Avg.java
OPENJPA-1794,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/Max.java
OPENJPA-1794,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/Min.java
OPENJPA-1794,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/NullableAggregateUnaryOp.java
OPENJPA-1794,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/Sum.java
OPENJPA-1794,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/UnaryOp.java
OPENJPA-1794,openjpa-kernel/src/main/java/org/apache/openjpa/conf/Compatibility.java
OPENJPA-1800,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/SybaseDictionary.java
OPENJPA-1801,openjpa-kernel/src/main/java/org/apache/openjpa/datacache/AbstractDataCache.java
OPENJPA-1801,openjpa-kernel/src/main/java/org/apache/openjpa/datacache/CacheStatistics.java
OPENJPA-1801,openjpa-kernel/src/main/java/org/apache/openjpa/datacache/CacheStatisticsImpl.java
OPENJPA-1801,openjpa-kernel/src/main/java/org/apache/openjpa/datacache/CacheStatisticsSPI.java
OPENJPA-1801,openjpa-kernel/src/main/java/org/apache/openjpa/datacache/DataCacheStoreManager.java
OPENJPA-1801,openjpa-kernel/src/main/java/org/apache/openjpa/instrumentation/AbstractDataCacheInstrument.java
OPENJPA-1801,openjpa-kernel/src/main/java/org/apache/openjpa/instrumentation/DataCacheInstrument.java
OPENJPA-1804,openjpa-kernel/src/main/java/org/apache/openjpa/enhance/ManagedClassSubclasser.java
OPENJPA-1809,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/JDBCStoreManager.java
OPENJPA-181,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/AbstractStoreQuery.java
OPENJPA-181,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/DelegatingQuery.java
OPENJPA-181,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/ExpressionStoreQuery.java
OPENJPA-181,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/QueryContext.java
OPENJPA-181,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/QueryImpl.java
OPENJPA-1810,openjpa-kernel/src/main/java/org/apache/openjpa/datacache/QueryCacheStoreQuery.java
OPENJPA-1810,openjpa-kernel/src/main/java/org/apache/openjpa/datacache/QueryKey.java
OPENJPA-1810,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/AbstractStoreQuery.java
OPENJPA-1810,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/ExpressionStoreQuery.java
OPENJPA-1810,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/StoreQuery.java
OPENJPA-1810,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/criteria/CriteriaQueryImpl.java
OPENJPA-1811,openjpa-kernel/src/main/java/org/apache/openjpa/enhance/InstrumentationFactory.java
OPENJPA-1814,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/ExpressionStoreQuery.java
OPENJPA-1818,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/H2Dictionary.java
OPENJPA-1819,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/SelectConstructor.java
OPENJPA-1828,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/Param.java
OPENJPA-1830,openjpa-lib/src/main/java/org/apache/openjpa/lib/conf/ConfigurationImpl.java
OPENJPA-1831,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/schema/DataSourceFactory.java
OPENJPA-1832,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/SybaseDictionary.java
OPENJPA-1835,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/SybaseDictionary.java
OPENJPA-1837,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/MappingRepository.java
OPENJPA-1837,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/EmbedValueHandler.java
OPENJPA-1837,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/HandlerFieldStrategy.java
OPENJPA-1837,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/MaxEmbeddedBlobFieldStrategy.java
OPENJPA-1837,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/MaxEmbeddedByteArrayFieldStrategy.java
OPENJPA-1837,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/MaxEmbeddedCharArrayFieldStrategy.java
OPENJPA-1837,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/MaxEmbeddedClobFieldStrategy.java
OPENJPA-1837,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/MaxEmbeddedLobFieldStrategy.java
OPENJPA-1837,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/OracleDictionary.java
OPENJPA-1838,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/SybaseDictionary.java
OPENJPA-1840,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/SybaseDictionary.java
OPENJPA-1845,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/PreparedQueryCacheImpl.java
OPENJPA-1845,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/PreparedQueryImpl.java
OPENJPA-1845,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/QueryExpressions.java
OPENJPA-1845,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/jpql/JPQLExpressionBuilder.java
OPENJPA-1853,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/DB2Dictionary.java
OPENJPA-1856,openjpa-kernel/src/main/java/org/apache/openjpa/datacache/AbstractDataCache.java
OPENJPA-1856,openjpa-kernel/src/main/java/org/apache/openjpa/datacache/DataCache.java
OPENJPA-1856,openjpa-kernel/src/main/java/org/apache/openjpa/datacache/DataCacheStoreManager.java
OPENJPA-1856,openjpa-kernel/src/main/java/org/apache/openjpa/datacache/DelegatingDataCache.java
OPENJPA-1856,openjpa-kernel/src/main/java/org/apache/openjpa/datacache/QueryCacheStoreQuery.java
OPENJPA-1856,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/AbstractStoreQuery.java
OPENJPA-1856,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/ExpressionStoreQuery.java
OPENJPA-1857,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/MappingInfo.java
OPENJPA-1857,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/schema/DynamicSchemaFactory.java
OPENJPA-1857,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/schema/Table.java
OPENJPA-1866,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/AnnotationPersistenceMetaDataSerializer.java
OPENJPA-1867,openjpa-kernel/src/main/java/org/apache/openjpa/datacache/DataCacheStoreManager.java
OPENJPA-1870,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/MySQLDictionary.java
OPENJPA-1873,openjpa-kernel/src/main/java/org/apache/openjpa/conf/OpenJPAConfiguration.java
OPENJPA-1873,openjpa-kernel/src/main/java/org/apache/openjpa/conf/OpenJPAConfigurationImpl.java
OPENJPA-1873,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/AbstractBrokerFactory.java
OPENJPA-1873,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/BrokerImpl.java
OPENJPA-1873,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/DelegatingBroker.java
OPENJPA-1873,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/DetachedStateManager.java
OPENJPA-1873,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/StateManagerImpl.java
OPENJPA-1873,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/StoreContext.java
OPENJPA-1874,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/schema/Column.java
OPENJPA-1877,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/schema/Table.java
OPENJPA-1877,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/OracleDictionary.java
OPENJPA-1881,openjpa-kernel/src/main/java/org/apache/openjpa/enhance/PCClassFileTransformer.java
OPENJPA-1882,openjpa-kernel/src/main/java/org/apache/openjpa/datacache/DataCacheStoreManager.java
OPENJPA-1884,openjpa-kernel/src/main/java/org/apache/openjpa/datacache/DataCacheStoreManager.java
OPENJPA-1884,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/EntityManagerImpl.java
OPENJPA-1886,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/BrokerImpl.java
OPENJPA-1886,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/QueryImpl.java
OPENJPA-1890,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/SingleFieldManager.java
OPENJPA-1892,openjpa-kernel/src/main/java/org/apache/openjpa/datacache/DataCacheStoreManager.java
OPENJPA-1893,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/schema/SchemaTool.java
OPENJPA-1893,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/schema/Table.java
OPENJPA-1893,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/DBDictionary.java
OPENJPA-1893,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/SybaseDictionary.java
OPENJPA-1893,openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/XMLPersistenceMappingParser.java
OPENJPA-1894,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/SelectImpl.java
OPENJPA-1896,openjpa-kernel/src/main/java/org/apache/openjpa/enhance/PCEnhancer.java
OPENJPA-1896,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/VersionAttachStrategy.java
OPENJPA-1896,openjpa-kernel/src/main/java/org/apache/openjpa/meta/JavaTypes.java
OPENJPA-1897,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/SybaseDictionary.java
OPENJPA-1900,openjpa-kernel/src/main/java/org/apache/openjpa/util/Proxies.java
OPENJPA-1901,openjpa-kernel/src/main/java/org/apache/openjpa/datacache/QueryCacheStoreQuery.java
OPENJPA-1902,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/AbstractSQLServerDictionary.java
OPENJPA-1903,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/PreparedQueryImpl.java
OPENJPA-1904,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/BrokerImpl.java
OPENJPA-1904,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/LockManager.java
OPENJPA-1904,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/NoneLockManager.java
OPENJPA-1904,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/VersionLockManager.java
OPENJPA-1905,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/PersistenceProductDerivation.java
OPENJPA-1905,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/PersistenceUnitInfoImpl.java
OPENJPA-1906,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/PersistenceProviderImpl.java
OPENJPA-1910,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/PersistenceProviderImpl.java
OPENJPA-1911,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/StateManagerImpl.java
OPENJPA-1912,openjpa-kernel/src/main/java/org/apache/openjpa/enhance/PCEnhancer.java
OPENJPA-1918,openjpa-kernel/src/main/java/org/apache/openjpa/meta/MetaDataRepository.java
OPENJPA-1923,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/Param.java
OPENJPA-1928,openjpa-kernel/src/main/java/org/apache/openjpa/meta/FieldMetaData.java
OPENJPA-1935,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/InformixDictionary.java
OPENJPA-1938,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/SQLServerDictionary.java
OPENJPA-1939,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/DB2Dictionary.java
OPENJPA-1940,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/OracleDictionary.java
OPENJPA-1943,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/BrokerImpl.java
OPENJPA-1943,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/DelegatingBroker.java
OPENJPA-1943,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/StoreContext.java
OPENJPA-1943,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/EntityManagerImpl.java
OPENJPA-1943,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/QueryImpl.java
OPENJPA-1944,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/ColumnVersionStrategy.java
OPENJPA-1944,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/StateManagerImpl.java
OPENJPA-1954,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/FieldMapping.java
OPENJPA-1954,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/DBDictionary.java
OPENJPA-1957,openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/XMLPersistenceMappingParser.java
OPENJPA-1958,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/BatchingPreparedStatementManagerImpl.java
OPENJPA-1959,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/DelegatingQuery.java
OPENJPA-1960,openjpa-kernel/src/main/java/org/apache/openjpa/conf/OpenJPAConfigurationImpl.java
OPENJPA-1965,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/meta/AnnotationProcessor6.java
OPENJPA-1968,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/SQLServerDictionary.java
OPENJPA-1969,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/SQLServerDictionary.java
OPENJPA-1970,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/schema/Schema.java
OPENJPA-1974,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/SelectImpl.java
OPENJPA-1975,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/DB2Dictionary.java
OPENJPA-1975,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/DBDictionary.java
OPENJPA-1979,openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/AnnotationPersistenceMappingParser.java
OPENJPA-1979,openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/XMLPersistenceMappingParser.java
OPENJPA-1981,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/schema/SchemaGenerator.java
OPENJPA-1983,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/AttachManager.java
OPENJPA-1984,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/BrokerImpl.java
OPENJPA-1984,openjpa-kernel/src/main/java/org/apache/openjpa/validation/ValidatingLifecycleEventManager.java
OPENJPA-1985,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/PostgresDictionary.java
OPENJPA-1986,openjpa-kernel/src/main/java/org/apache/openjpa/conf/Compatibility.java
OPENJPA-1986,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/BrokerImpl.java
OPENJPA-1986,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/SingleFieldManager.java
OPENJPA-1987,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/IngresDictionary.java
OPENJPA-1987,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/PostgresDictionary.java
OPENJPA-1988,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/FieldMapping.java
OPENJPA-1988,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/ValueMappingImpl.java
OPENJPA-1988,openjpa-kernel/src/main/java/org/apache/openjpa/meta/FieldMetaData.java
OPENJPA-1988,openjpa-kernel/src/main/java/org/apache/openjpa/meta/MetaDataDefaults.java
OPENJPA-1988,openjpa-kernel/src/main/java/org/apache/openjpa/meta/NoneMetaDataFactory.java
OPENJPA-1988,openjpa-kernel/src/main/java/org/apache/openjpa/meta/ValueMetaData.java
OPENJPA-1988,openjpa-kernel/src/main/java/org/apache/openjpa/meta/ValueMetaDataImpl.java
OPENJPA-1988,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/AnnotationPersistenceMetaDataParser.java
OPENJPA-1988,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/PersistenceMetaDataDefaults.java
OPENJPA-1988,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/XMLPersistenceMetaDataParser.java
OPENJPA-1989,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/JDBCStoreManager.java
OPENJPA-1989,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/XMLPersistenceMetaDataParser.java
OPENJPA-1992,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/ExpressionStoreQuery.java
OPENJPA-1992,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/jpql/JPQLExpressionBuilder.java
OPENJPA-1992,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/jpql/JPQLParser.java
OPENJPA-1993,openjpa-kernel/src/main/java/org/apache/openjpa/conf/Compatibility.java
OPENJPA-1993,openjpa-lib/src/main/java/org/apache/openjpa/lib/meta/XMLMetaDataParser.java
OPENJPA-1993,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/J2DoPrivHelper.java
OPENJPA-1993,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/XMLPersistenceMetaDataParser.java
OPENJPA-1994,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/MySQLDictionary.java
OPENJPA-1995,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/jpql/JPQLExpressionBuilder.java
OPENJPA-200,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/JDBCStoreQuery.java
OPENJPA-200,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/DBDictionary.java
OPENJPA-200,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/QueryExpressions.java
OPENJPA-200,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/jpql/JPQLExpressionBuilder.java
OPENJPA-2000,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/PostgresDictionary.java
OPENJPA-2005,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/PostgresDictionary.java
OPENJPA-2006,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/BrokerImpl.java
OPENJPA-2006,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/SingleFieldManager.java
OPENJPA-2007,openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/JDBCPersistenceProductDerivation.java
OPENJPA-2008,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/SQLStoreQuery.java
OPENJPA-2008,openjpa-slice/src/main/java/org/apache/openjpa/slice/jdbc/DistributedJDBCStoreManager.java
OPENJPA-2008,openjpa-slice/src/main/java/org/apache/openjpa/slice/jdbc/DistributedSQLStoreQuery.java
OPENJPA-2010,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/MappingTool.java
OPENJPA-2010,openjpa-kernel/src/main/java/org/apache/openjpa/meta/AbstractCFMetaDataFactory.java
OPENJPA-2010,openjpa-kernel/src/main/java/org/apache/openjpa/meta/ClassMetaData.java
OPENJPA-2010,openjpa-kernel/src/main/java/org/apache/openjpa/meta/MetaDataTool.java
OPENJPA-2010,openjpa-kernel/src/main/java/org/apache/openjpa/meta/QueryMetaData.java
OPENJPA-2010,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/AnnotationPersistenceMetaDataParser.java
OPENJPA-2010,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/XMLPersistenceMetaDataParser.java
OPENJPA-2011,openjpa-kernel/src/main/java/org/apache/openjpa/conf/Compatibility.java
OPENJPA-2011,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/XMLPersistenceMetaDataParser.java
OPENJPA-2013,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/DerbyDictionary.java
OPENJPA-2013,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/HSQLDictionary.java
OPENJPA-2015,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/StoreCollectionFieldStrategy.java
OPENJPA-2018,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/InExpression.java
OPENJPA-2018,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/AbstractQuery.java
OPENJPA-2018,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/criteria/BindableParameter.java
OPENJPA-2018,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/criteria/Expressions.java
OPENJPA-2018,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/criteria/ParameterExpressionImpl.java
OPENJPA-202,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/DetachManager.java
OPENJPA-2022,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/schema/SchemaGenerator.java
OPENJPA-2025,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/meta/AnnotationProcessor6.java
OPENJPA-2025,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/meta/SourceAnnotationHandler.java
OPENJPA-2027,openjpa-kernel/src/main/java/org/apache/openjpa/conf/Compatibility.java
OPENJPA-2027,openjpa-kernel/src/main/java/org/apache/openjpa/meta/FieldMetaData.java
OPENJPA-2027,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/AnnotationPersistenceMetaDataParser.java
OPENJPA-2027,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/meta/AbstractManagedType.java
OPENJPA-203,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/PessimisticLockManager.java
OPENJPA-203,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/SelectImpl.java
OPENJPA-203,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/VersionLockManager.java
OPENJPA-2034,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/H2Dictionary.java
OPENJPA-2036,openjpa-kernel/src/main/java/org/apache/openjpa/enhance/InstrumentationFactory.java
OPENJPA-2038,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/DBDictionary.java
OPENJPA-2039,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/DelegatingJDBCFetchConfiguration.java
OPENJPA-2039,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/JDBCFetchConfiguration.java
OPENJPA-2039,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/JDBCFetchConfigurationImpl.java
OPENJPA-2039,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/JDBCStoreManager.java
OPENJPA-2039,openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/JDBCFetchPlan.java
OPENJPA-2039,openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/JDBCFetchPlanImpl.java
OPENJPA-2044,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/meta/AnnotationProcessor6.java
OPENJPA-2044,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/util/SourceCode.java
OPENJPA-2045,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/AccessDictionary.java
OPENJPA-2045,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/FoxProDictionary.java
OPENJPA-2045,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/InformixDictionary.java
OPENJPA-2045,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/PointbaseDictionary.java
OPENJPA-2051,openjpa-kernel/src/main/java/org/apache/openjpa/conf/Compatibility.java
OPENJPA-2051,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/BrokerImpl.java
OPENJPA-2053,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/osgi/PersistenceActivator.java
OPENJPA-2055,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/UUIDGenerator.java
OPENJPA-2056,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/PostgresDictionary.java
OPENJPA-2060,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/util/SourceCode.java
OPENJPA-2065,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/ResultPacker.java
OPENJPA-2066,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/JDBCStoreManager.java
OPENJPA-2067,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/DBDictionary.java
OPENJPA-2067,openjpa-lib/src/main/java/org/apache/openjpa/lib/jdbc/LoggingConnectionDecorator.java
OPENJPA-2069,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/NativeJDBCSeq.java
OPENJPA-2069,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/DBDictionary.java
OPENJPA-207,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/RelationFieldStrategy.java
OPENJPA-207,openjpa-kernel/src/main/java/org/apache/openjpa/enhance/PCEnhancer.java
OPENJPA-207,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/StateManagerImpl.java
OPENJPA-207,openjpa-kernel/src/main/java/org/apache/openjpa/util/ApplicationIds.java
OPENJPA-2070,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/meta/MetamodelImpl.java
OPENJPA-2071,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/ResultPacker.java
OPENJPA-2072,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/DBDictionary.java
OPENJPA-2073,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/DB2Dictionary.java
OPENJPA-208,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/QueryImpl.java
OPENJPA-208,openjpa-kernel/src/main/java/org/apache/openjpa/util/NoResultException.java
OPENJPA-208,openjpa-kernel/src/main/java/org/apache/openjpa/util/NonUniqueResultException.java
OPENJPA-208,openjpa-kernel/src/main/java/org/apache/openjpa/util/UserException.java
OPENJPA-208,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/PersistenceExceptions.java
OPENJPA-208,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/QueryImpl.java
OPENJPA-2083,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/PersistenceMetaDataDefaults.java
OPENJPA-209,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/ProjectionResultObjectProvider.java
OPENJPA-209,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/StateManagerImpl.java
