Release,File,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,NSmells,NR,NAuth,LOC_added_sum,LOC_added_max,LOC_added_avg,LOC_deleted_sum,LOC_deleted_max,LOC_deleted_avg,Churn_sum,Churn_max,Churn_avg,ChgSetSize_max,ChgSetSize_avg,Buggy
2.0.0-M1,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/query/SubStringExpression.java,5,6,1,5,6,2,0,1,0,0.0,0.0,0.0,5,0,5,0,0,0,5,0,0,0,2,0,0,2,0,0,2,0,0,27,1,0,1,0,4,5,0,8,2,2,0,0,0,0,27,1,0,0,2,1,69,45,34.5,7,7,3.5,76,45,38.0,82,59.0,Yes
2.0.0-M1,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/WhenScalar.java,3,5,2,3,4,2,0,3,0,0.25,0.0,0.0,4,0,3,0,0,1,4,0,0,0,2,0,0,2,0,0,2,0,0,20,2,0,0,0,0,0,0,2,0,2,0,0,0,0,16,1,0,0,1,1,49,49,49.0,0,0,0.0,49,49,49.0,7,7.0,No
2.0.0-M1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/Max.java,2,3,1,2,3,3,0,0,3,0.0,0.0,0.0,3,0,2,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,11,2,0,0,0,0,1,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No
2.0.0-M1,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/ContainsValueExpression.java,2,3,1,2,3,3,0,1,1,0.0,0.0,0.0,2,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,1,0,2,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No
2.0.0-M1,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/query/AverageExpression.java,2,3,1,2,1,2,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,0,0,1,1,31,31,31.0,0,0,0.0,31,31,31.0,82,82.0,Yes
2.0.0-M1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/ToLowerCase.java,7,9,2,7,4,2,0,9,3,0.0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,18,1,0,1,0,0,2,2,4,1,3,0,0,0,0,35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes
2.0.0-M1,openjpa-kernel/src/main/java/org/apache/openjpa/datacache/ConcurrentQueryCache.java,10,12,2,10,17,3,0,17,0,0.1764706,0.0,0.0,17,0,9,0,8,0,17,0,0,0,1,0,0,1,0,0,0,0,0,55,11,0,0,0,0,0,0,1,0,1,0,0,0,0,129,1,0,0,2,2,8,7,4.0,1,1,0.5,9,7,4.5,5,4.0,No
2.0.0-M1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/SQLExpression.java,1,1,0,1,1,2,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,6,1,0,0,0,0,1,0,1,0,1,0,0,0,0,44,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No
2.0.0-M1,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/TypeLit.java,4,5,1,4,9,2,0,2,0,0.4375,0.0,0.0,8,0,7,0,1,0,8,0,0,0,2,0,0,2,0,0,1,0,1,29,5,0,1,0,1,0,0,4,0,2,0,0,0,0,28,0,0,0,1,1,72,72,72.0,0,0,0.0,72,72,72.0,17,17.0,No
2.0.0-M1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/CacheDictionary.java,1,2,1,1,1,2,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,8,0,10,0,0,0,0,0,0,46,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No
2.0.0-M1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/Min.java,2,3,1,2,3,2,0,0,3,0.0,0.0,0.0,3,0,2,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,11,2,0,0,0,0,1,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No
2.0.0-M1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/StrategyInstaller.java,5,16,11,5,6,1,6,0,15,0.8333333,0.0,0.0,6,0,6,0,0,0,6,4,0,0,1,0,0,0,1,0,1,0,0,13,1,0,0,0,0,0,0,1,0,1,0,0,0,0,43,1025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No
2.0.0-M1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/Sized.java,0,3,3,0,1,1,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,2,0,2,0,0,0,2,0,0,8,0,0,0,0,0,0,0,2,0,2,0,0,0,0,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No
2.0.0-M1,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/WhenCondition.java,3,5,2,3,4,2,0,4,0,0.25,0.0,0.0,4,0,3,0,0,1,4,0,0,0,2,0,0,2,0,0,2,0,0,20,2,0,0,0,0,0,0,2,0,2,0,0,0,0,14,1,0,0,1,1,49,49,49.0,0,0,0.0,49,49,49.0,7,7.0,No
2.0.0-M1,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/PDeletedState.java,2,4,2,2,16,2,1,6,105,0.0,0.0,0.0,15,0,0,0,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0,50,14,0,0,0,1,4,1,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No
2.0.0-M1,openjpa-kernel/src/main/java/org/apache/openjpa/ee/JNDIManagedRuntime.java,4,6,2,4,6,2,0,5,4,0.5,0.0,0.0,5,0,5,0,0,0,5,0,0,0,2,0,0,2,0,0,0,0,0,29,3,0,1,1,0,1,0,6,0,3,2,0,0,0,38,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No
2.0.0-M1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/ToUpperCase.java,7,9,2,7,4,2,0,9,3,0.0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,18,1,0,1,0,0,2,2,4,1,3,0,0,0,0,35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes
2.0.0-M1,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/query/GreaterThanExpression.java,2,3,1,2,1,2,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0,0,1,1,34,34,34.0,0,0,0.0,34,34,34.0,82,82.0,Yes
2.0.0-M1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/IsEmptyExpression.java,7,8,1,7,5,1,0,8,0,0.0,0.0,0.0,5,0,5,0,0,0,5,0,0,0,1,0,0,1,0,0,1,0,0,22,1,0,0,0,0,0,0,1,0,1,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No
2.0.0-M1,openjpa-kernel/src/main/java/org/apache/openjpa/util/UnsupportedException.java,2,10,8,2,5,5,0,1,10,0.0,0.0,0.0,5,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No
2.0.0-M1,openjpa-kernel/src/main/java/org/apache/openjpa/event/LifecycleEvent.java,1,15,14,1,4,1,0,0,2,0.96,0.0,0.0,4,0,4,0,0,0,4,0,0,0,25,23,23,2,0,0,25,0,0,41,2,0,0,0,0,0,22,25,0,25,0,0,0,0,80,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No
2.0.0-M1,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/query/TypeExpression.java,2,3,1,2,1,2,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,0,0,1,1,33,33,33.0,0,0,0.0,33,33,33.0,82,82.0,Yes
2.0.0-M1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/schema/Unique.java,4,28,24,4,6,4,0,4,15,0.0,0.0,0.0,6,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,21,2,0,0,0,0,0,0,0,0,0,0,0,0,0,70,1,0,0,2,1,10,5,5.0,60,58,30.0,70,63,35.0,1,1.0,Yes
2.0.0-M1,openjpa-kernel/src/main/java/org/apache/openjpa/event/ExceptionOrphanedKeyAction.java,6,7,1,6,1,1,0,2,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,6,0,0,0,0,0,1,0,1,0,1,0,0,0,0,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No
2.0.0-M1,openjpa-kernel/src/main/java/org/apache/openjpa/util/StoreException.java,2,14,12,2,6,5,5,1,15,1.0,0.0,0.0,6,0,6,0,0,0,6,0,0,0,5,5,5,0,0,0,5,0,0,25,1,0,0,0,0,0,5,5,0,5,0,0,0,0,36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes
2.0.0-M2,openjpa-kernel/src/main/java/org/apache/openjpa/event/TransactionEvent.java,1,7,6,1,10,1,0,0,5,0.8809525,0.0,0.0,6,0,6,0,0,0,6,0,0,0,14,9,9,5,0,0,14,0,0,39,5,0,4,0,4,0,9,14,0,14,0,0,0,0,121,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No
2.0.0-M2,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/query/LocateExpression.java,6,7,1,6,6,4,0,4,0,0.0,0.0,0.0,5,0,5,0,0,0,5,0,0,0,1,0,0,1,0,0,1,0,0,23,1,0,1,0,3,0,0,5,1,2,0,0,0,0,47,1,0,0,6,2,145,64,24.166666666666668,78,64,13.0,223,128,37.166666666666664,264,109.83333333333333,No
2.0.0-M2,openjpa-kernel/src/main/java/org/apache/openjpa/validation/ValidationException.java,1,4,3,1,1,6,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,1,0,0,1,1,29,29,29.0,0,0,0.0,29,29,29.0,7,7.0,No
2.0.0-M2,openjpa-kernel/src/main/java/org/apache/openjpa/util/WrappedException.java,1,2,1,1,3,5,1,0,1,0.33333334,0.0,0.0,3,0,3,0,0,0,3,0,0,0,1,0,0,1,0,0,0,0,0,12,2,0,0,0,0,1,0,2,0,1,0,0,0,0,16,1,0,0,1,1,41,41,41.0,0,0,0.0,41,41,41.0,7,7.0,No
2.0.0-M2,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/query/LiteralExpression.java,1,2,1,1,1,4,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0,2,2,62,31,31.0,31,31,15.5,93,62,46.5,264,173.0,No
2.0.0-M2,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/query/NotEqualExpression.java,2,3,1,2,1,3,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0,0,3,2,68,35,22.666666666666668,35,33,11.666666666666666,103,66,34.333333333333336,264,141.66666666666666,No
2.0.0-M2,openjpa-lib/src/main/java/org/apache/openjpa/lib/meta/SuffixMetaDataFilter.java,2,3,1,2,3,1,0,2,0,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,1,0,0,1,0,0,1,0,0,10,1,0,1,0,0,0,0,2,0,2,0,0,0,0,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No
2.0.0-M2,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/jpql/SimpleNode.java,2,2,0,2,1,2,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No
2.0.0-M2,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/AbstractClassStrategy.java,11,17,6,11,7,2,6,0,21,0.85714287,0.0,0.0,7,0,7,0,0,0,7,0,0,0,1,0,0,0,1,0,0,0,0,24,6,0,0,0,0,0,0,2,0,1,0,0,0,0,60,1025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No
2.0.0-M2,openjpa-kernel/src/main/java/org/apache/openjpa/util/OptimisticException.java,6,9,3,6,5,6,0,6,4,0.4,0.0,0.0,5,0,5,0,0,0,5,0,0,0,1,1,0,1,0,0,1,0,2,21,1,0,0,0,0,3,0,1,0,1,0,0,0,0,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No
2.0.0-M2,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/Lit.java,4,5,1,4,9,2,0,2,0,0.4375,0.0,0.0,8,0,7,0,1,0,8,0,0,0,2,0,0,2,0,0,1,0,1,29,5,0,1,0,1,0,0,4,0,2,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No
2.0.0-M2,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/UnboundVariable.java,2,3,1,2,6,2,0,0,7,0.5833334,0.0,0.0,6,0,5,0,1,0,6,0,0,0,2,0,0,2,0,0,0,0,0,22,3,0,0,0,0,0,0,5,0,2,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No
2.0.0-M2,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/Param.java,4,6,2,4,7,2,0,1,11,0.6666667,0.0,0.0,7,0,6,0,1,0,7,0,0,0,3,0,0,3,0,0,0,0,0,27,4,0,0,0,0,0,1,7,0,3,0,0,0,0,31,0,0,0,1,1,5,5,5.0,5,5,5.0,10,10,10.0,40,40.0,No
2.0.0-M2,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/AbstractDB2Dictionary.java,3,5,2,3,8,2,2,6,0,0.0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,1,0,1,0,0,0,0,0,5,75,0,0,2,0,0,38,2,31,5,4,2,0,0,0,100,1025,0,0,1,1,1,1,1.0,1,1,1.0,2,2,2.0,23,23.0,Yes
2.0.0-M2,openjpa-kernel/src/main/java/org/apache/openjpa/ant/ApplicationIdToolTask.java,7,7,0,7,10,2,0,4,0,0.5,0.0,0.0,9,0,7,0,2,0,9,0,0,0,2,0,0,0,2,0,0,0,1,32,2,0,1,0,1,0,0,9,0,2,0,0,0,0,95,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No
2.0.0-M2,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/ClobValueHandler.java,5,7,2,5,2,2,0,3,1,0.5,0.0,0.0,2,1,2,0,0,0,2,0,0,0,1,1,0,1,0,0,1,0,0,13,2,0,0,0,0,0,1,2,0,2,0,0,0,0,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No
2.0.0-M2,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/BlobValueHandler.java,5,7,2,5,2,2,0,3,1,0.5,0.0,0.0,2,1,2,0,0,0,2,0,0,0,1,1,0,1,0,0,1,0,0,13,2,0,0,0,0,0,1,2,0,2,0,0,0,0,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No
2.0.0-M2,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/Sqrt.java,2,4,2,2,4,3,0,0,6,0.0,0.0,0.0,4,0,2,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,14,3,0,0,0,0,1,0,0,0,0,0,0,0,0,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No
2.0.0-M2,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/BindValueVariableExpression.java,3,4,1,3,3,2,0,1,1,0.0,0.0,0.0,2,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,1,0,1,0,0,1,0,1,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No
2.0.0-M2,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/CompareExpression.java,5,15,10,5,13,2,9,11,0,0.2,0.0,0.0,5,0,2,0,3,0,5,1,0,0,2,0,0,2,0,0,2,0,0,37,2,0,6,0,2,0,0,14,0,10,1,0,0,0,35,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No
2.0.0-M2,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/query/MemberOfExpression.java,2,3,1,2,1,3,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1,0,0,3,2,66,34,22.0,34,32,11.333333333333334,100,64,33.333333333333336,264,141.66666666666666,No
2.0.0-M2,openjpa-lib/src/main/java/org/apache/openjpa/lib/conf/BootstrapException.java,1,3,2,1,6,4,0,0,13,0.8333334,0.0,0.0,6,0,6,0,0,0,6,0,0,0,2,1,0,2,0,0,1,0,0,23,2,0,0,0,0,0,1,3,0,2,0,0,0,0,26,1,0,0,2,1,57,55,28.5,57,55,28.5,114,110,57.0,264,141.0,No
2.0.0-M2,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/SuperclassDiscriminatorStrategy.java,11,14,3,11,8,3,0,14,10,0.0,0.0,0.0,5,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,24,3,1,2,0,0,0,0,2,0,1,2,0,0,0,43,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No
2.0.0-M2,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/EqualExpression.java,2,3,1,2,5,3,0,1,1,0.0,0.0,0.0,2,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,3,0,2,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No
2.0.0-M2,openjpa-kernel/src/main/java/org/apache/openjpa/util/InternalException.java,2,22,20,2,7,5,0,1,21,0.0,0.0,0.0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No
2.0.0-M2,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/conf/JDBCProductDerivation.java,4,4,0,4,5,2,0,5,6,0.0,0.0,0.0,4,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,18,4,0,1,0,0,2,0,0,0,0,1,0,0,0,38,1,0,0,1,1,8,8,8.0,0,0,0.0,8,8,8.0,11,11.0,No
2.0.0-M2,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/PNewDeletedState.java,2,3,1,2,14,2,0,4,91,0.0,0.0,0.0,14,0,0,0,0,14,14,0,0,0,0,0,0,0,0,0,0,0,0,48,14,0,0,0,0,4,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No
2.0.0-M2,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/PNonTransDirtyState.java,2,3,1,2,9,2,0,3,36,0.0,0.0,0.0,9,0,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,30,8,0,0,0,0,1,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No
2.0.0-M2,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/InKeyExpression.java,5,6,1,5,3,2,0,3,1,0.0,0.0,0.0,2,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,1,0,1,0,0,1,0,1,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No
2.0.0-M2,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/query/EntryExpression.java,2,3,1,2,1,2,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1,0,0,2,2,62,31,31.0,31,31,15.5,93,62,46.5,264,173.0,No
2.0.0-M2,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/Mod.java,3,4,1,3,2,3,0,1,1,0.0,0.0,0.0,2,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No
2.0.0-M2,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/Count.java,5,6,1,5,5,3,0,1,10,0.0,0.0,0.0,5,0,3,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,17,4,0,0,0,0,1,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No
2.0.0-M2,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/OrExpression.java,3,4,1,3,4,2,0,4,0,0.0,0.0,0.0,4,0,2,0,2,0,4,0,0,0,2,0,0,2,0,0,2,0,0,20,2,0,0,0,0,0,0,2,0,2,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No
2.0.0-M2,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/PNewProvisionalState.java,3,4,1,3,14,2,0,6,91,0.0,0.0,0.0,14,0,0,0,0,14,14,0,0,0,0,0,0,0,0,0,0,0,0,49,13,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No
2.0.0-M2,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/EDeletedState.java,2,3,1,2,10,2,0,3,45,0.0,0.0,0.0,10,0,1,0,0,9,10,0,0,0,0,0,0,0,0,0,0,0,0,35,10,0,0,0,0,1,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No
2.0.0-M2,openjpa-kernel/src/main/java/org/apache/openjpa/util/NoTransactionException.java,2,3,1,2,2,7,0,0,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No
2.0.0-M2,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/DelegatingJDBCFetchConfiguration.java,6,7,1,6,57,2,0,30,435,0.0,0.0,0.0,30,0,30,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,241,28,0,0,27,0,0,0,0,0,0,1,0,0,0,71,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No
2.0.0-M2,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/BatchingConstraintUpdateManager.java,6,6,0,6,4,3,0,5,1,0.0,0.0,0.0,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,20,2,0,0,1,0,0,0,5,0,2,1,0,0,0,75,1,0,0,1,1,1,1,1.0,1,1,1.0,2,2,2.0,174,174.0,No
2.0.0-M2,openjpa-lib/src/main/java/org/apache/openjpa/lib/log/LogFactoryAdapter.java,3,6,3,3,3,1,2,3,1,0.5,0.0,0.0,2,0,1,0,1,0,2,1,0,0,1,0,0,1,0,0,0,0,0,12,1,0,1,0,0,0,0,3,0,2,1,0,0,0,35,1025,0,0,2,1,53,51,26.5,53,51,26.5,106,102,53.0,264,150.0,No
2.0.0-M2,openjpa-kernel/src/main/java/org/apache/openjpa/event/NoneOrphanedKeyAction.java,3,3,0,3,1,1,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No
2.0.0-M2,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/query/SizeExpression.java,2,3,1,2,1,4,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,0,0,3,2,64,33,21.333333333333332,33,31,11.0,97,62,32.333333333333336,264,141.66666666666666,No
2.0.0-M2,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/NotExpression.java,3,4,1,3,4,2,0,5,0,0.0,0.0,0.0,4,0,2,0,2,0,4,0,0,0,1,0,0,1,0,0,1,0,0,17,2,0,0,0,0,0,0,1,0,1,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No
2.0.0-M2,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/query/SumExpression.java,2,3,1,2,1,4,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,0,3,2,64,33,21.333333333333332,33,31,11.0,97,62,32.333333333333336,264,141.66666666666666,No
2.0.0-M2,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/NoneStrategyInstaller.java,10,10,0,10,5,2,0,13,10,0.0,0.0,0.0,5,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,4,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No
2.0.0-M2,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/WhenCondition.java,8,10,2,8,9,1,0,12,0,0.2777778,0.0,0.0,9,0,9,0,0,0,9,0,0,0,2,0,0,2,0,0,2,0,0,43,5,0,0,0,0,2,2,6,0,6,0,0,0,0,53,1,0,0,1,1,94,94,94.0,0,0,0.0,94,94,94.0,8,8.0,No
2.0.0-M2,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/query/LessThanExpression.java,2,3,1,2,1,3,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0,0,3,2,68,35,22.666666666666668,35,33,11.666666666666666,103,66,34.333333333333336,264,141.66666666666666,No
