Release,Class,NSmells
0.9.6,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/RowManagerImpl.java,18
0.9.6,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/SQLBuffer.java,63
0.9.6,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/SQLExceptions.java,5
0.9.6,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/SQLFactory.java,3
0.9.6,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/SQLFactoryImpl.java,2
0.9.6,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/SQLServerDictionary.java,20
0.9.6,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/SecondaryRow.java,15
0.9.6,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/Select.java,105
0.9.6,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/SelectExecutor.java,16
0.9.6,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/SelectImpl.java,359
0.9.6,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/SybaseDictionary.java,18
0.9.6,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/Union.java,9
0.9.6,openjpa-kernel-5/src/main/java/org/apache/openjpa/enhance/PCClassFileTransformer.java,27
0.9.6,openjpa-kernel-5/src/main/java/org/apache/openjpa/enhance/PCEnhancerAgent.java,1
0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/abstractstore/AbstractStoreBrokerFactory.java,3
0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/abstractstore/AbstractStoreManager.java,26
0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/ant/MetaDataToolTask.java,4
0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/conf/AutoDetachValue.java,2
0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/conf/BrokerFactoryValue.java,5
0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/conf/DetachOptions.java,6
0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/conf/OpenJPAConfiguration.java,209
0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/conf/OpenJPAConfigurationImpl.java,33
0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/conf/OpenJPAProductDerivation.java,5
0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/conf/OpenJPAVersion.java,4
0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/conf/QueryCompilationCacheValue.java,1
0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/conf/RemoteCommitProviderValue.java,4
0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/datacache/AbstractDataCache.java,62
0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/datacache/AbstractQueryCache.java,38
0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/datacache/Caches.java,5
0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/datacache/ConcurrentDataCache.java,1
0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/datacache/DataCache.java,25
0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/datacache/DataCacheManager.java,8
0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/datacache/DataCacheManagerImpl.java,5
0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/datacache/DataCachePCData.java,1
0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/datacache/DataCachePCDataGenerator.java,6
0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/datacache/DataCachePCDataImpl.java,4
0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/datacache/DataCacheScheduler.java,18
0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/datacache/DataCacheStoreManager.java,68
0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/datacache/DelegatingDataCache.java,31
0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/datacache/DelegatingQueryCache.java,19
0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/datacache/ExpirationListener.java,1
0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/datacache/QueryCache.java,12
0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/datacache/QueryCacheStoreQuery.java,39
0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/datacache/QueryKey.java,47
0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/datacache/QueryResult.java,2
0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/datacache/TypesChangedListener.java,1
0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/ee/AutomaticManagedRuntime.java,17
0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/ee/InvocationManagedRuntime.java,2
0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/ee/ManagedRuntime.java,1
0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/ee/WASManagedRuntime.java,3
0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/enhance/ApplicationIdTool.java,116
0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/enhance/CodeGenerator.java,43
0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/enhance/DynamicStorage.java,22
0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/enhance/DynamicStorageGenerator.java,20
0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/enhance/PCDataGenerator.java,38
0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/enhance/PCEnhancer.java,217
0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/enhance/PCRegistry.java,12
0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/enhance/PersistenceCapable.java,9
0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/enhance/StateManager.java,50
0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/event/AbstractLifecycleListener.java,1
0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/event/AbstractRemoteCommitProvider.java,6
0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/event/AbstractTransactionListener.java,1
0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/event/AttachListener.java,2
0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/event/BeanLifecycleCallbacks.java,5
0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/event/BeginTransactionListener.java,1
0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/event/CallbackModes.java,10
0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/event/ClearListener.java,2
0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/event/DeleteListener.java,2
0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/event/DetachListener.java,2
0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/event/DirtyListener.java,4
0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/event/EndTransactionListener.java,6
0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/event/FlushTransactionListener.java,2
0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/event/JMSRemoteCommitProvider.java,17
0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/event/LifecycleCallbacks.java,2
0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/event/LifecycleEventManager.java,82
0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/event/LoadListener.java,2
0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/event/LogOrphanedKeyAction.java,6
0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/event/MethodLifecycleCallbacks.java,16
0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/event/OrphanedKeyAction.java,1
0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/event/PersistListener.java,2
0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/event/RemoteCommitEvent.java,15
0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/event/RemoteCommitEventManager.java,23
0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/event/RemoteCommitListener.java,2
0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/event/RemoteCommitProvider.java,3
0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/event/SingleJVMRemoteCommitProvider.java,3
0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/event/StoreListener.java,2
0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/event/TCPRemoteCommitProvider.java,59
0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/event/TransactionEventManager.java,17
0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/AbstractBrokerFactory.java,39
0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/AbstractLockManager.java,5
0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/AbstractPCData.java,35
0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/AbstractPCResultObjectProvider.java,3
0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/AbstractStoreQuery.java,5
0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/AttachManager.java,29
0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/AttachStrategy.java,56
0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/AutoClear.java,4
0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/AutoDetach.java,6
0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/Bootstrap.java,11
0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/Broker.java,96
0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/BrokerFactory.java,12
0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/BrokerImpl.java,491
0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/ClearFieldManager.java,1
0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/ConnectionRetainModes.java,6
0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/DelegatingBroker.java,6
0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/DelegatingBrokerFactory.java,6
0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/DelegatingExtent.java,6
0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/DelegatingFetchConfiguration.java,9
0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/DelegatingQuery.java,6
0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/DelegatingResultList.java,17
0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/DelegatingSeq.java,6
0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/DelegatingStoreManager.java,6
0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/DetachManager.java,85
0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/DetachState.java,6
0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/DetachedStateAttachStrategy.java,10
0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/DetachedStateManager.java,57
0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/DetachedValueStateManager.java,10
0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/ENonTransState.java,1
0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/ExpressionStoreQuery.java,43
0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/Extent.java,11
0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/ExtentImpl.java,41
0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/FetchConfiguration.java,46
0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/FetchConfigurationImpl.java,74
0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/Filters.java,114
0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/FindCallbacks.java,2
0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/InMemorySavepointManager.java,1
0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/InverseManager.java,46
0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/LocalManagedRuntime.java,15
0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/LockLevels.java,6
0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/LockManager.java,8
0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/MethodStoreQuery.java,23
0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/ObjectIdStateManager.java,23
0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/OpCallbacks.java,15
0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/OpenJPASavepoint.java,5
0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/OpenJPAStateManager.java,71
0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/OrderingMergedResultObjectProvider.java,11
0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/PCData.java,12
0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/PCDataImpl.java,22
0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/PCResultObjectProvider.java,1
0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/PCState.java,24
0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/PNewFlushedDeletedFlushedState.java,1
0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/PNewState.java,1
0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/PNonTransState.java,4
0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/Query.java,26
0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/QueryContext.java,43
0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/QueryFlushModes.java,6
0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/QueryImpl.java,182
0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/QueryLanguages.java,3
0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/QueryOperations.java,6
0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/ROPStoreManager.java,3
0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/RestoreState.java,6
0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/ResultPacker.java,31
0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/SaveFieldManager.java,13
0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/SavepointFieldManager.java,11
0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/SavepointManager.java,2
0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/Seq.java,9
0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/SingleFieldManager.java,110
0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/StateManagerImpl.java,257
0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/StoreContext.java,60
0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/StoreManager.java,38
0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/StoreQuery.java,45
0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/TCleanState.java,1
0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/TDirtyState.java,1
0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/TimeSeededSeq.java,3
0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/TransferFieldManager.java,1
0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/UUIDHexSeq.java,4
0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/UUIDStringSeq.java,4
0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/VersionAttachStrategy.java,37
0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/VersionLockManager.java,6
0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/Abs.java,9
0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/AbstractExpressionBuilder.java,30
0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/AbstractExpressionVisitor.java,4
0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/Aggregate.java,8
0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/AggregateListener.java,4
0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/AggregateVal.java,3
0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/All.java,1
0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/Any.java,1
0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/Args.java,10
0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/Arguments.java,1
0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/Avg.java,4
0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/BindVariableAndExpression.java,5
0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/BindVariableExpression.java,3
0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/BoundVariable.java,2
0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/CandidatePath.java,24
0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/Cast.java,4
0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/Concat.java,4
0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/Constant.java,1
0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/ContainsExpression.java,3
0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/Count.java,3
0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/CurrentDate.java,1
0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/Distinct.java,2
0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/EndsWithExpression.java,1
0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/Exp.java,2
0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/Expression.java,1
0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/ExpressionFactory.java,65
0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/ExpressionParser.java,5
0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/ExpressionVisitor.java,4
0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/Extension.java,10
0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/FilterListener.java,5
0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/GetMapValue.java,1
0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/GetObjectId.java,1
0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/GreaterThanEqualExpression.java,2
0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/GreaterThanExpression.java,2
0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/InMemoryExpressionFactory.java,50
0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/IndexOf.java,2
0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/IsEmptyExpression.java,9
0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/LessThanEqualExpression.java,2
0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/LessThanExpression.java,2
0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/Literal.java,8
0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/MatchesExpression.java,4
0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/MathVal.java,1
0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/Max.java,2
0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/Min.java,2
0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/Null.java,1
0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/Parameter.java,2
0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/Path.java,2
0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/QueryExpressions.java,11
0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/Resolver.java,4
0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/Size.java,2
0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/Sqrt.java,1
0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/StartsWithExpression.java,1
0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/StringContains.java,2
0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/StringLength.java,2
0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/SubQ.java,1
0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/Subquery.java,2
0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/Substring.java,1
0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/Sum.java,4
0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/This.java,1
0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/ToLowerCase.java,1
0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/ToUpperCase.java,1
0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/Trim.java,4
0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/UnaryMathVal.java,1
0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/Val.java,4
0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/Value.java,7
0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/WildcardMatch.java,4
0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/jpql/JPQLExpressionBuilder.java,124
0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/jpql/JPQLParser.java,4
0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/jpql/ParseException.java,7
0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/meta/AbstractCFMetaDataFactory.java,99
0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/meta/AbstractMetaDataDefaults.java,27
0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/meta/AbstractMetaDataFactory.java,5
0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/meta/ClassMetaData.java,243
0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/meta/DelegatingMetaDataFactory.java,1
0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/meta/Extensions.java,41
0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/meta/FetchGroup.java,42
0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/meta/FieldMetaData.java,155
0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/meta/InMemoryRelatedFieldOrder.java,12
0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/meta/InMemoryValueOrder.java,20
0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/meta/InheritanceComparator.java,13
0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/meta/InterfaceImplGenerator.java,12
0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/meta/JavaTypes.java,79
0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/meta/LifecycleMetaData.java,17
0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/meta/MetaDataContext.java,1
0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/meta/MetaDataDefaults.java,10
